Date,Indian rupee (INR)
2004-10-15,19252.21
2004-10-18,19198.96
2004-10-19,19195.74
2004-10-20,19369.1
2004-10-21,19314.59
2004-10-22,19321.95
2004-10-25,19579.96
2004-10-26,19513.23
2004-10-27,19528.2
2004-10-28,19311.7
2004-10-29,19305.06
2004-11-01,19459.06
2004-11-02,19303.21
2004-11-03,19190.9
2004-11-04,19430.62
2004-11-05,19463.96
2004-11-08,19474.37
2004-11-09,19570.62
2004-11-10,19546.33
2004-11-11,19586.06
2004-11-12,19648.4
2004-11-15,19678.86
2004-11-16,19770.8
2004-11-17,19957.46
2004-11-18,19905.46
2004-11-19,20054.22
2004-11-22,20153.23
2004-11-23,20186.91
2004-11-24,20198.21
2004-11-25,20310.76
2004-11-26,20279.21
2004-11-29,20173.13
2004-11-30,20171.76
2004-12-01,20047.66
2004-12-02,20002.96
2004-12-03,19767.51
2004-12-06,19725.79
2004-12-07,19732.35
2004-12-08,19197.38
2004-12-09,19295.77
2004-12-10,19365.08
2004-12-13,19220.53
2004-12-14,19265.17
2004-12-15,19272.1
2004-12-16,19219.33
2004-12-17,19274.29
2004-12-20,19390.37
2004-12-21,19280.53
2004-12-22,19324.62
2004-12-23,19298.12
2004-12-24,19313.55
2004-12-27,19315.76
2004-12-28,19269.45
2004-12-29,19236.72
2004-12-30,19013.93
2004-12-31,18935.52
2005-01-03,18911.56
2005-01-04,18587.87
2005-01-05,18616.2
2005-01-06,18588.64
2005-01-07,18443.8
2005-01-10,18427.5
2005-01-11,18396.13
2005-01-12,18625.34
2005-01-13,18479.54
2005-01-14,18425.22
2005-01-17,18410.1
2005-01-18,18424.15
2005-01-19,18536.31
2005-01-20,18516.67
2005-01-21,18498.2
2005-01-24,18655.96
2005-01-25,18588.85
2005-01-26,18615.96
2005-01-27,18540.03
2005-01-28,18655.42
2005-01-31,18428.95
2005-02-01,18393.32
2005-02-02,18297.43
2005-02-03,18067.77
2005-02-04,18050.05
2005-02-07,18005.67
2005-02-08,17952.73
2005-02-09,17967.25
2005-02-10,18190.59
2005-02-11,18320.49
2005-02-14,18503.6
2005-02-15,18584.47
2005-02-16,18500.04
2005-02-17,18668.47
2005-02-18,18698.43
2005-02-21,18711.3
2005-02-22,18911.2
2005-02-23,18906.77
2005-02-24,18941.86
2005-02-25,18972.38
2005-02-28,18985.61
2005-03-01,18941.76
2005-03-02,18854.52
2005-03-03,18799.74
2005-03-04,18943.92
2005-03-07,18904.78
2005-03-08,19090.33
2005-03-09,19177.58
2005-03-10,19190.17
2005-03-11,19294.29
2005-03-14,19233.66
2005-03-15,19201.32
2005-03-16,19294.86
2005-03-17,19122.95
2005-03-18,19082.68
2005-03-21,18906.82
2005-03-22,18880.62
2005-03-23,18629.14
2005-03-24,18576.92
2005-03-25,18576.92
2005-03-28,18621.56
2005-03-29,18667.43
2005-03-30,18650.78
2005-03-31,18666.78
2005-04-01,18642.95
2005-04-04,18537.14
2005-04-05,18584.73
2005-04-06,18605.27
2005-04-07,18712.15
2005-04-08,18607.81
2005-04-11,18747.3
2005-04-12,18690.09
2005-04-13,18694.57
2005-04-14,18521.7
2005-04-15,18584.73
2005-04-18,18627.41
2005-04-19,18688.11
2005-04-20,18930.84
2005-04-21,18974.47
2005-04-22,18981.14
2005-04-25,18922.05
2005-04-26,19094.71
2005-04-27,18968.06
2005-04-28,18893.76
2005-04-29,18966.02
2005-05-02,18985.62
2005-05-03,18654.29
2005-05-04,18665.66
2005-05-05,18622.96
2005-05-06,18472.76
2005-05-09,18504.99
2005-05-10,18564.11
2005-05-11,18422.42
2005-05-12,18391.23
2005-05-13,18240.6
2005-05-16,18222.7
2005-05-17,18249.0
2005-05-18,18250.73
2005-05-19,18298.47
2005-05-20,18174.64
2005-05-23,18183.0
2005-05-24,18189.76
2005-05-25,18210.85
2005-05-26,18178.82
2005-05-27,18195.96
2005-05-30,18227.33
2005-05-31,18130.11
2005-06-01,18171.56
2005-06-02,18352.56
2005-06-03,18456.18
2005-06-06,18569.18
2005-06-07,18467.43
2005-06-08,18450.93
2005-06-09,18378.75
2005-06-10,18387.25
2005-06-13,18734.49
2005-06-14,18608.51
2005-06-15,18680.6
2005-06-16,18867.97
2005-06-17,19042.18
2005-06-20,19140.27
2005-06-21,18942.08
2005-06-22,19026.98
2005-06-23,19127.17
2005-06-24,19174.93
2005-06-27,19105.14
2005-06-28,19002.94
2005-06-29,18981.26
2005-06-30,19005.1
2005-07-01,18802.95
2005-07-04,18611.13
2005-07-05,18471.26
2005-07-06,18456.12
2005-07-07,18532.34
2005-07-08,18495.34
2005-07-11,18467.54
2005-07-12,18561.06
2005-07-13,18459.38
2005-07-14,18459.16
2005-07-15,18196.12
2005-07-18,18317.56
2005-07-19,18243.66
2005-07-20,18361.41
2005-07-21,18295.78
2005-07-22,18457.75
2005-07-25,18536.8
2005-07-26,18383.86
2005-07-27,18422.8
2005-07-28,18501.49
2005-07-29,18635.75
2005-08-01,18729.29
2005-08-02,18763.58
2005-08-03,18863.81
2005-08-04,19081.28
2005-08-05,19037.57
2005-08-08,18985.6
2005-08-09,18848.54
2005-08-10,19009.56
2005-08-11,19192.46
2005-08-12,19453.14
2005-08-15,19283.38
2005-08-16,19280.46
2005-08-17,19224.79
2005-08-18,19142.35
2005-08-19,19146.75
2005-08-22,19173.13
2005-08-23,19164.44
2005-08-24,19234.6
2005-08-25,19144.82
2005-08-26,19059.77
2005-08-29,19168.96
2005-08-30,18955.06
2005-08-31,19101.99
2005-09-01,19327.01
2005-09-02,19458.5
2005-09-05,19543.67
2005-09-06,19471.53
2005-09-07,19508.75
2005-09-08,19648.72
2005-09-09,19637.83
2005-09-12,19633.24
2005-09-13,19533.01
2005-09-14,19699.54
2005-09-15,19940.69
2005-09-16,20041.36
2005-09-19,20366.0
2005-09-20,20379.14
2005-09-21,20581.76
2005-09-22,20463.71
2005-09-23,20298.76
2005-09-26,20288.25
2005-09-27,20431.99
2005-09-28,20416.0
2005-09-29,20769.06
2005-09-30,20806.43
2005-10-03,20543.35
2005-10-04,20651.94
2005-10-05,20498.28
2005-10-06,20860.63
2005-10-07,20952.42
2005-10-10,21180.43
2005-10-11,21311.91
2005-10-12,21267.84
2005-10-13,21082.9
2005-10-14,20874.47
2005-10-17,21271.83
2005-10-18,21294.28
2005-10-19,21023.73
2005-10-20,20979.39
2005-10-21,20839.81
2005-10-24,21018.77
2005-10-25,21251.25
2005-10-26,21310.55
2005-10-27,21381.2
2005-10-28,21214.34
2005-10-31,21233.18
2005-11-01,20711.96
2005-11-02,20832.76
2005-11-03,20905.63
2005-11-04,20950.45
2005-11-07,20928.24
2005-11-08,21118.19
2005-11-09,21163.96
2005-11-10,21344.23
2005-11-11,21262.79
2005-11-14,21404.48
2005-11-15,21370.93
2005-11-16,21760.8
2005-11-17,22219.47
2005-11-18,22217.91
2005-11-21,22379.23
2005-11-22,22570.92
2005-11-23,22283.31
2005-11-24,22548.37
2005-11-25,22707.25
2005-11-28,22751.52
2005-11-29,22741.6
2005-11-30,22750.33
2005-12-01,23028.47
2005-12-02,23175.3
2005-12-05,23391.36
2005-12-06,23271.13
2005-12-07,23816.63
2005-12-08,23835.64
2005-12-09,24236.06
2005-12-12,24689.72
2005-12-13,24061.12
2005-12-14,23263.76
2005-12-15,22933.12
2005-12-16,22916.4
2005-12-19,22878.48
2005-12-20,22682.85
2005-12-21,22093.02
2005-12-22,22564.99
2005-12-23,22560.0
2005-12-26,22560.0
2005-12-27,22597.5
2005-12-28,23359.2
2005-12-29,23167.07
2005-12-30,23090.13
2006-01-02,23090.13
2006-01-03,23812.9
2006-01-04,23689.82
2006-01-05,23414.34
2006-01-06,23732.98
2006-01-09,23945.12
2006-01-10,23998.24
2006-01-11,24054.31
2006-01-12,23880.84
2006-01-13,24197.01
2006-01-16,24812.5
2006-01-17,24481.31
2006-01-18,24143.49
2006-01-19,24514.4
2006-01-20,25055.43
2006-01-23,24458.99
2006-01-24,24630.45
2006-01-25,24767.56
2006-01-26,24497.12
2006-01-27,24733.85
2006-01-30,24888.24
2006-01-31,25096.09
2006-02-01,25082.55
2006-02-02,25277.58
2006-02-03,25121.35
2006-02-06,25165.86
2006-02-07,24677.78
2006-02-08,24243.77
2006-02-09,24718.23
2006-02-10,24569.26
2006-02-13,24268.06
2006-02-14,23843.94
2006-02-15,23884.69
2006-02-16,23845.07
2006-02-17,24517.54
2006-02-20,24586.53
2006-02-21,24580.98
2006-02-22,24636.14
2006-02-23,24456.74
2006-02-24,24584.86
2006-02-27,24580.89
2006-02-28,24669.72
2006-03-01,25035.77
2006-03-02,24979.76
2006-03-03,24987.12
2006-03-06,25009.48
2006-03-07,24484.07
2006-03-08,24216.85
2006-03-09,24468.44
2006-03-10,23711.2
2006-03-13,24125.96
2006-03-14,24266.25
2006-03-15,24708.6
2006-03-16,24500.64
2006-03-17,24475.77
2006-03-20,24603.05
2006-03-21,24325.42
2006-03-22,24489.1
2006-03-23,24330.17
2006-03-24,24775.38
2006-03-27,25215.94
2006-03-28,25338.87
2006-03-29,25232.89
2006-03-30,26037.64
2006-03-31,25936.82
2006-04-03,26092.15
2006-04-04,26224.79
2006-04-05,26172.56
2006-04-06,26466.97
2006-04-07,26361.82
2006-04-10,26774.71
2006-04-11,26791.15
2006-04-12,27007.64
2006-04-13,26770.98
2006-04-14,26770.98
2006-04-17,26708.72
2006-04-18,27737.52
2006-04-19,28126.24
2006-04-20,28174.99
2006-04-21,28101.14
2006-04-24,27937.79
2006-04-25,28525.66
2006-04-26,28629.27
2006-04-27,28614.29
2006-04-28,28925.26
2006-05-01,28844.76
2006-05-02,29632.62
2006-05-03,30190.74
2006-05-04,30186.26
2006-05-05,30408.29
2006-05-08,30282.66
2006-05-09,31002.56
2006-05-10,31432.5
2006-05-11,32161.72
2006-05-12,32657.62
2006-05-15,31245.15
2006-05-16,31492.92
2006-05-17,31599.9
2006-05-18,31516.1
2006-05-19,29672.57
2006-05-22,29714.85
2006-05-23,30350.45
2006-05-24,29668.88
2006-05-25,29487.53
2006-05-26,29472.85
2006-05-29,29607.72
2006-05-30,30577.85
2006-05-31,30233.89
2006-06-01,28965.62
2006-06-02,28988.66
2006-06-05,29375.17
2006-06-06,28791.84
2006-06-07,28305.3
2006-06-08,28201.02
2006-06-09,28311.35
2006-06-12,27974.46
2006-06-13,26873.43
2006-06-14,26082.43
2006-06-15,26177.07
2006-06-16,26312.16
2006-06-19,26219.46
2006-06-20,26056.48
2006-06-21,26408.6
2006-06-22,26945.44
2006-06-23,26731.14
2006-06-26,27068.56
2006-06-27,27265.01
2006-06-28,27010.46
2006-06-29,27274.02
2006-06-30,28245.54
2006-07-03,28699.3
2006-07-04,28568.46
2006-07-05,28704.72
2006-07-06,28889.9
2006-07-07,29091.62
2006-07-10,28880.51
2006-07-11,29121.73
2006-07-12,30065.74
2006-07-13,30091.33
2006-07-14,30741.63
2006-07-17,30504.38
2006-07-18,30123.11
2006-07-19,30150.38
2006-07-20,30043.3
2006-07-21,29649.01
2006-07-24,28413.38
2006-07-25,28957.49
2006-07-26,28730.8
2006-07-27,29780.59
2006-07-28,29737.27
2006-07-31,29449.2
2006-08-01,29684.69
2006-08-02,30563.74
2006-08-03,30003.26
2006-08-04,30365.49
2006-08-07,30271.85
2006-08-08,30068.07
2006-08-09,30159.02
2006-08-10,29919.62
2006-08-11,29977.3
2006-08-14,29125.08
2006-08-15,29148.29
2006-08-16,29333.75
2006-08-17,29045.09
2006-08-18,28524.86
2006-08-21,29031.25
2006-08-22,28970.32
2006-08-23,29219.2
2006-08-24,29023.09
2006-08-25,28906.76
2006-08-28,28881.91
2006-08-29,28516.96
2006-08-30,28734.64
2006-08-31,29014.57
2006-09-01,28891.23
2006-09-04,29037.32
2006-09-05,29508.69
2006-09-06,29328.46
2006-09-07,28713.3
2006-09-08,28200.3
2006-09-11,27225.57
2006-09-12,27334.64
2006-09-13,27202.96
2006-09-14,26964.21
2006-09-15,26450.12
2006-09-18,26784.27
2006-09-19,26887.67
2006-09-20,26674.08
2006-09-21,26541.47
2006-09-22,27035.1
2006-09-25,26863.41
2006-09-26,27141.67
2006-09-27,27250.15
2006-09-28,27692.77
2006-09-29,27520.55
2006-10-02,27582.54
2006-10-03,26637.94
2006-10-04,26227.85
2006-10-05,26171.13
2006-10-06,25560.1
2006-10-09,26303.3
2006-10-10,26174.4
2006-10-11,26209.09
2006-10-12,26134.52
2006-10-13,26632.37
2006-10-16,27036.57
2006-10-17,26715.2
2006-10-18,26949.78
2006-10-19,27061.4
2006-10-20,27043.86
2006-10-23,26439.36
2006-10-24,26114.96
2006-10-25,26337.01
2006-10-26,26985.38
2006-10-27,26944.53
2006-10-30,27367.28
2006-10-31,27186.86
2006-11-01,27554.66
2006-11-02,27865.47
2006-11-03,27914.77
2006-11-06,28113.13
2006-11-07,27986.66
2006-11-08,27854.54
2006-11-09,27851.76
2006-11-10,28137.56
2006-11-13,28043.47
2006-11-14,28326.29
2006-11-15,28010.94
2006-11-16,28074.7
2006-11-17,27866.65
2006-11-20,28134.99
2006-11-21,28021.31
2006-11-22,28301.47
2006-11-23,28165.86
2006-11-24,28585.65
2006-11-27,28542.54
2006-11-28,28465.94
2006-11-29,28491.14
2006-11-30,28928.18
2006-12-01,28973.17
2006-12-04,28821.28
2006-12-05,28752.23
2006-12-06,28426.02
2006-12-07,28022.76
2006-12-08,28506.11
2006-12-11,28078.39
2006-12-12,28134.39
2006-12-13,27940.84
2006-12-14,28025.95
2006-12-15,27872.89
2006-12-18,27467.28
2006-12-19,27767.38
2006-12-20,27692.85
2006-12-21,27683.6
2006-12-22,27652.57
2006-12-25,27652.57
2006-12-26,27578.12
2006-12-27,27845.69
2006-12-28,27969.15
2006-12-29,27972.32
2007-01-01,27972.32
2007-01-02,28304.78
2007-01-03,28505.72
2007-01-04,27838.83
2007-01-05,27005.11
2007-01-08,27110.56
2007-01-09,27055.56
2007-01-10,27106.34
2007-01-11,27289.08
2007-01-12,27532.39
2007-01-15,27763.56
2007-01-16,27759.49
2007-01-17,27685.03
2007-01-18,28146.37
2007-01-19,27839.54
2007-01-22,28239.0
2007-01-23,28420.98
2007-01-24,28419.34
2007-01-25,28820.38
2007-01-26,28553.68
2007-01-29,28501.17
2007-01-30,28521.06
2007-01-31,28727.37
2007-02-01,29124.71
2007-02-02,28485.05
2007-02-05,28645.02
2007-02-06,28811.59
2007-02-07,28810.76
2007-02-08,28939.43
2007-02-09,29326.71
2007-02-12,29346.51
2007-02-13,29516.75
2007-02-14,29486.53
2007-02-15,29313.47
2007-02-16,29261.4
2007-02-19,29605.23
2007-02-20,29335.07
2007-02-21,29220.63
2007-02-22,29937.85
2007-02-23,30181.76
2007-02-26,30310.83
2007-02-27,29898.18
2007-02-28,29407.45
2007-03-01,29676.59
2007-03-02,28885.68
2007-03-05,28414.97
2007-03-06,28624.34
2007-03-07,28761.56
2007-03-08,28999.63
2007-03-09,28832.7
2007-03-12,28654.52
2007-03-13,28775.11
2007-03-14,28467.02
2007-03-15,28662.72
2007-03-16,28815.91
2007-03-19,28875.67
2007-03-20,28841.13
2007-03-21,28658.91
2007-03-22,28996.3
2007-03-23,28596.09
2007-03-26,28706.23
2007-03-27,28640.64
2007-03-28,28693.58
2007-03-29,28928.66
2007-03-30,28762.96
2007-04-02,28610.83
2007-04-03,28605.92
2007-04-04,28953.8
2007-04-05,28909.98
2007-04-06,28909.98
2007-04-09,28901.56
2007-04-10,29016.42
2007-04-11,29077.82
2007-04-12,29016.77
2007-04-13,28984.6
2007-04-16,28784.94
2007-04-17,28878.79
2007-04-18,28934.38
2007-04-19,28689.23
2007-04-20,28876.32
2007-04-23,28705.01
2007-04-24,28344.86
2007-04-25,27979.02
2007-04-26,27525.7
2007-04-27,27838.47
2007-04-30,27885.62
2007-05-01,27743.89
2007-05-02,27590.09
2007-05-03,27719.72
2007-05-04,28144.35
2007-05-07,28158.13
2007-05-08,27941.34
2007-05-09,27951.77
2007-05-10,27771.76
2007-05-11,27572.83
2007-05-14,27394.42
2007-05-15,27374.86
2007-05-16,27230.84
2007-05-17,26834.8
2007-05-18,26736.61
2007-05-21,26757.57
2007-05-22,26863.95
2007-05-23,26852.74
2007-05-24,26757.7
2007-05-25,26599.27
2007-05-28,26599.27
2007-05-29,26732.77
2007-05-30,26670.53
2007-05-31,26762.75
2007-06-01,27009.91
2007-06-04,27199.68
2007-06-05,27212.53
2007-06-06,27246.74
2007-06-07,27221.46
2007-06-08,26953.71
2007-06-11,26528.98
2007-06-12,26375.44
2007-06-13,26534.21
2007-06-14,26721.19
2007-06-15,26685.65
2007-06-18,26743.15
2007-06-19,26786.87
2007-06-20,26801.27
2007-06-21,26485.11
2007-06-22,26606.89
2007-06-25,26592.89
2007-06-26,26488.17
2007-06-27,26330.9
2007-06-28,26430.45
2007-06-29,26493.23
2007-07-02,26618.86
2007-07-03,26526.57
2007-07-04,26460.36
2007-07-05,26321.55
2007-07-06,26238.69
2007-07-09,26735.99
2007-07-10,26724.4
2007-07-11,26788.51
2007-07-12,27026.95
2007-07-13,26943.25
2007-07-16,26889.75
2007-07-17,26903.27
2007-07-18,26940.03
2007-07-19,27212.69
2007-07-20,27484.48
2007-07-23,27476.07
2007-07-24,27563.6
2007-07-25,27229.53
2007-07-26,27031.14
2007-07-27,26763.45
2007-07-30,26825.47
2007-07-31,26874.55
2007-08-01,26932.91
2007-08-02,26929.82
2007-08-03,27052.99
2007-08-06,27130.28
2007-08-07,26997.22
2007-08-08,27378.01
2007-08-09,26851.86
2007-08-10,27169.5
2007-08-13,27171.31
2007-08-14,27235.26
2007-08-15,27190.44
2007-08-16,27393.96
2007-08-17,27167.89
2007-08-20,27079.07
2007-08-21,27013.38
2007-08-22,26970.25
2007-08-23,27123.78
2007-08-24,27158.94
2007-08-27,27111.36
2007-08-28,27419.22
2007-08-29,27307.31
2007-08-30,27415.89
2007-08-31,27468.0
2007-09-03,27474.72
2007-09-04,27815.17
2007-09-05,27846.03
2007-09-06,28073.07
2007-09-07,28523.68
2007-09-10,28595.51
2007-09-11,28565.59
2007-09-12,28552.4
2007-09-13,28500.54
2007-09-14,28983.51
2007-09-17,29159.04
2007-09-18,28936.64
2007-09-19,29154.64
2007-09-20,29295.53
2007-09-21,29413.66
2007-09-24,29032.09
2007-09-25,28950.58
2007-09-26,29173.24
2007-09-27,29061.45
2007-09-28,29606.68
2007-10-01,29588.62
2007-10-02,29130.34
2007-10-03,28903.29
2007-10-04,28646.36
2007-10-05,29100.43
2007-10-08,28951.93
2007-10-09,29029.67
2007-10-10,29142.23
2007-10-11,29437.57
2007-10-12,29500.31
2007-10-15,29828.49
2007-10-16,29780.95
2007-10-17,30154.96
2007-10-18,30405.52
2007-10-19,30317.79
2007-10-22,29967.36
2007-10-23,30022.9
2007-10-24,29985.63
2007-10-25,30358.46
2007-10-26,30737.46
2007-10-29,31086.6
2007-10-30,30840.47
2007-10-31,31045.89
2007-11-01,31066.7
2007-11-02,31314.39
2007-11-05,31638.74
2007-11-06,32334.53
2007-11-07,32800.02
2007-11-08,33080.45
2007-11-09,32702.88
2007-11-12,31629.77
2007-11-13,31707.55
2007-11-14,31986.81
2007-11-15,31208.16
2007-11-16,31056.92
2007-11-19,30639.95
2007-11-20,31310.87
2007-11-21,31436.01
2007-11-22,31756.48
2007-11-23,32367.46
2007-11-26,33036.07
2007-11-27,32251.63
2007-11-28,31913.65
2007-11-29,31585.34
2007-11-30,31046.19
2007-12-03,30973.95
2007-12-04,31441.43
2007-12-05,31315.56
2007-12-06,31651.23
2007-12-07,31224.5
2007-12-10,31905.23
2007-12-11,31828.35
2007-12-12,32055.31
2007-12-13,31547.57
2007-12-14,31062.87
2007-12-17,31270.21
2007-12-18,31804.06
2007-12-19,31666.09
2007-12-20,31448.16
2007-12-21,32051.22
2007-12-24,31970.17
2007-12-25,31970.17
2007-12-26,31953.95
2007-12-27,32679.18
2007-12-28,32870.58
2007-12-31,32862.25
2008-01-01,32862.25
2008-01-02,33389.47
2008-01-03,33845.11
2008-01-04,33631.42
2008-01-07,33768.51
2008-01-08,34306.71
2008-01-09,34452.93
2008-01-10,34742.18
2008-01-11,35018.07
2008-01-14,35435.06
2008-01-15,35853.5
2008-01-16,34962.72
2008-01-17,34917.11
2008-01-18,34662.59
2008-01-21,34466.65
2008-01-22,34549.36
2008-01-23,35161.37
2008-01-24,35874.45
2008-01-25,36149.2
2008-01-28,36303.12
2008-01-29,36411.43
2008-01-30,36199.41
2008-01-31,36352.97
2008-02-01,35999.98
2008-02-04,35253.96
2008-02-05,35109.5
2008-02-06,35686.55
2008-02-07,35567.12
2008-02-08,36310.98
2008-02-11,36444.6
2008-02-12,36372.8
2008-02-13,35753.22
2008-02-14,35891.18
2008-02-15,36205.25
2008-02-18,35931.28
2008-02-19,36881.45
2008-02-20,36988.59
2008-02-21,37732.43
2008-02-22,37776.58
2008-02-25,37477.18
2008-02-26,37390.98
2008-02-27,38173.7
2008-02-28,38270.03
2008-02-29,38874.57
2008-03-03,39915.62
2008-03-04,39701.18
2008-03-05,39267.48
2008-03-06,39284.59
2008-03-07,39410.56
2008-03-10,39244.92
2008-03-11,39241.34
2008-03-12,39341.9
2008-03-13,40234.81
2008-03-14,40581.53
2008-03-17,41183.15
2008-03-18,40779.41
2008-03-19,38747.35
2008-03-20,37423.43
2008-03-21,37423.43
2008-03-24,37273.01
2008-03-25,37181.21
2008-03-26,38012.01
2008-03-27,37976.5
2008-03-28,37267.23
2008-03-31,37452.02
2008-04-01,35616.53
2008-04-02,35577.74
2008-04-03,35898.1
2008-04-04,36179.24
2008-04-07,37027.57
2008-04-08,36613.72
2008-04-09,36670.82
2008-04-10,37068.95
2008-04-11,37068.24
2008-04-14,37018.3
2008-04-15,37157.46
2008-04-16,37757.46
2008-04-17,37767.62
2008-04-18,36280.47
2008-04-21,36721.63
2008-04-22,36686.48
2008-04-23,35990.32
2008-04-24,35976.7
2008-04-25,35758.05
2008-04-28,35766.93
2008-04-29,35615.79
2008-04-30,35288.56
2008-05-01,34533.69
2008-05-02,34683.67
2008-05-05,34657.21
2008-05-06,36031.59
2008-05-07,35906.48
2008-05-08,36627.9
2008-05-09,36428.45
2008-05-12,37153.38
2008-05-13,36425.14
2008-05-14,36778.59
2008-05-15,37673.44
2008-05-16,38162.86
2008-05-19,38562.5
2008-05-20,38962.27
2008-05-21,39536.7
2008-05-22,39636.71
2008-05-23,39608.88
2008-05-26,39627.43
2008-05-27,38958.51
2008-05-28,38568.32
2008-05-29,37779.14
2008-05-30,37604.5
2008-06-02,37666.24
2008-06-03,37469.23
2008-06-04,37791.71
2008-06-05,37702.77
2008-06-06,37993.18
2008-06-09,38413.26
2008-06-10,37743.9
2008-06-11,37562.64
2008-06-12,36930.16
2008-06-13,37190.36
2008-06-16,38154.77
2008-06-17,37807.53
2008-06-18,38073.74
2008-06-19,38798.29
2008-06-20,38954.43
2008-06-23,37860.97
2008-06-24,38217.36
2008-06-25,37724.31
2008-06-26,38822.01
2008-06-27,39428.15
2008-06-30,40024.0
2008-07-01,40626.55
2008-07-02,40370.06
2008-07-03,40437.53
2008-07-04,40188.09
2008-07-07,39690.69
2008-07-08,39847.98
2008-07-09,39987.66
2008-07-10,40393.8
2008-07-11,41277.91
2008-07-14,41551.39
2008-07-15,42619.84
2008-07-16,42105.81
2008-07-17,41342.7
2008-07-18,41038.9
2008-07-21,40992.7
2008-07-22,41089.69
2008-07-23,38991.74
2008-07-24,39110.55
2008-07-25,38900.32
2008-07-28,39290.31
2008-07-29,39094.79
2008-07-30,38018.09
2008-07-31,39083.85
2008-08-01,38648.93
2008-08-04,38486.22
2008-08-05,37260.09
2008-08-06,37013.75
2008-08-07,36668.36
2008-08-08,35860.4
2008-08-11,35945.66
2008-08-12,34652.16
2008-08-13,34904.92
2008-08-14,35178.08
2008-08-15,33823.42
2008-08-18,34712.51
2008-08-19,34397.38
2008-08-20,35652.34
2008-08-21,36269.75
2008-08-22,35782.19
2008-08-25,36078.83
2008-08-26,36259.8
2008-08-27,36185.38
2008-08-28,36702.77
2008-08-29,36597.85
2008-09-01,36331.11
2008-09-02,35485.33
2008-09-03,35707.53
2008-09-04,35739.04
2008-09-05,36097.5
2008-09-08,36032.75
2008-09-09,35041.94
2008-09-10,34990.2
2008-09-11,33752.26
2008-09-12,34305.17
2008-09-15,35692.62
2008-09-16,36546.85
2008-09-17,37678.47
2008-09-18,40056.14
2008-09-19,39821.92
2008-09-22,40413.93
2008-09-23,41111.27
2008-09-24,41166.71
2008-09-25,41066.46
2008-09-26,41983.59
2008-09-29,42503.32
2008-09-30,41540.54
2008-10-01,41030.0
2008-10-02,39724.5
2008-10-03,38982.23
2008-10-06,41862.02
2008-10-07,42009.47
2008-10-08,43372.51
2008-10-09,42412.41
2008-10-10,43633.72
2008-10-13,40119.88
2008-10-14,40022.44
2008-10-15,41104.91
2008-10-16,39190.08
2008-10-17,38352.24
2008-10-20,38951.02
2008-10-21,37820.27
2008-10-22,36682.91
2008-10-23,35866.79
2008-10-24,35600.06
2008-10-27,36433.69
2008-10-28,36433.69
2008-10-29,37955.51
2008-10-30,37520.81
2008-10-31,36135.59
2008-11-03,35493.82
2008-11-04,35379.86
2008-11-05,35769.2
2008-11-06,36023.6
2008-11-07,35038.34
2008-11-10,35684.67
2008-11-11,35304.37
2008-11-12,35737.42
2008-11-13,35182.68
2008-11-14,36620.02
2008-11-17,36222.89
2008-11-18,36660.14
2008-11-19,38111.43
2008-11-20,37047.6
2008-11-21,38755.97
2008-11-24,41207.24
2008-11-25,40988.07
2008-11-26,40210.62
2008-11-27,40284.85
2008-11-28,40794.23
2008-12-01,39113.95
2008-12-02,39117.0
2008-12-03,38316.32
2008-12-04,38561.97
2008-12-05,37131.67
2008-12-08,38051.75
2008-12-09,38076.55
2008-12-10,39302.22
2008-12-11,40001.02
2008-12-12,40039.79
2008-12-15,39681.03
2008-12-16,40160.55
2008-12-17,41457.67
2008-12-18,40136.88
2008-12-19,39497.54
2008-12-22,40756.24
2008-12-23,41158.58
2008-12-24,40538.61
2008-12-25,40538.61
2008-12-26,40871.78
2008-12-29,42619.5
2008-12-30,42143.72
